,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,PCA1_-20 bis 0,PCA2_-20 bis 0,PCA1_0 bis 20,PCA2_0 bis 20,PCA1_20 bis 40,PCA2_20 bis 40,PCA1_40 bis 60,PCA2_40 bis 60,PCA1_60 bis 80,PCA2_60 bis 80,PCA1_80 bis 100,PCA2_80 bis 100,PCA1_100 bis 120,PCA2_100 bis 120,PCA1_120 bis 140,PCA2_120 bis 140,PCA1_140 bis 160,PCA2_140 bis 160,PCA1_160 bis 180,PCA2_160 bis 180,PCA1_180 bis 200,PCA2_180 bis 200,PCA1_200 bis 220,PCA2_200 bis 220,PCA1_220 bis 240,PCA2_220 bis 240,PCA1_240 bis 260,PCA2_240 bis 260
L001,-1.8950412677809738,-1.882416798878175,-1.8679888344178341,-1.8509844477324324,-1.8303730699319456,-1.8066699854613852,-1.7832245432133316,-1.7651895876379051,-1.745608778727443,-1.72602796981698,-1.7079930142415536,-1.6912462697786583,-1.6750148097607742,-1.6551763586278057,-1.6376566874973921,-1.6201370163669777,-1.6015867763465395,-1.5871588118861986,-1.5696391407557848,-1.5513465429578521,-1.5343421562724506,-1.5165648429195306,-1.5016215940141775,-1.4869359873313301,-1.4869359873313301,-1.482298427326221,-1.4676128206433736,-1.447774369510405,-1.4307699828250033,-1.413250311694589,-1.3998529161242725,-1.3864555205539562,-1.3699664183135665,-1.3539926005181888,-1.3387917093903303,-1.3266825249325434,-1.3125122026947087,-1.2975689537893558,-1.2867479804441,-1.2792763559914238,-1.2694859515361918,-1.256861482633394,-1.248874573735705,-1.23341604038534,-1.2215644981500595,-1.2066212492447066,-1.1891015781142928,-1.16952076920383,-1.1504552447383798,-1.1365425647230507,-1.1226298847077223,-1.1038220024647776,-1.0860446891118576,-1.0705861557614926,-1.054097053521103,-1.043533722398353,-1.0360620979456767,-1.0254987668229272,-1.0139048668101531,-1.0020533245748726,-0.9881406445595443,-0.9747432489892279,-0.9577388623038257,-0.9443414667335093,-0.9335204933882535,-0.9255335844905646,-0.9178043178153821,-0.9059527755801023,-0.8961623711248713,-0.8889483888947007,-0.8789003422169632,-0.8618959555315608,-0.8472103488487143,-0.8353588066134345,-0.8204155577080807,-0.8044417399127037,-0.788983206562338,-0.7768740221045519,-0.7637342687567419,-0.7516250842989558,-0.7397735420636754,-0.7256032198258408,-0.711948182033018,-0.7006119242427502,-0.694170868680098,-0.6866992442274211,-0.6740747753246231,-0.6565551041942095,-0.6490834797415326,-0.6395507175088071,-0.6279568174960337,-0.6168782019282716,-0.6088912930305828,-0.599358530797858,-0.5880222730075895,-0.5733366663247428,-0.5604545551994384,-0.547572444074134,-0.5359785440613599,-0.5279916351636711,-0.5212929373785132,-0.5161400929283912,-0.5068649729181721,-0.49578635735041005,-0.48367717289262396,-0.46950685065478925,-0.4607470150895821,-0.4512142528568573,-0.4416814906241318,-0.43086051727887603,-0.42003954393362025,-0.41024913947838915,-0.3945329639055178,-0.37830150388763445,-0.36490410831731807,-0.3517643549695073,-0.33630582161914235,-0.32290842604882525,-0.3126027371485821,-0.30152412158082,-0.2876114415654916,-0.2713799815476076,-0.25540616375223063,-0.2396899881793593,-0.22603495038653657,-0.20980349036865253,-0.19305674590575722,-0.1750217903303309,-0.15827504586743563,-0.13920952140198464,-0.11808285915648577,-0.09669855468848054,-0.072737827995414,-0.04826181685733549,-0.026104585721811947,-0.0008556479162158269,0.029288492116996565,0.061493769930257576,0.09576018552356722,0.1328606655644438,0.1766598433904789,0.220459021216514,0.2750791723878042,0.333563956896686,0.40312735697333063,0.4945903459629918,0.5824463438375669,0.7017346928578863,0.844726126348765,0.9987961754074052,1.1778575200491366,1.3852595091665372,1.639037098335033,1.9515571142349184,2.3259112635362635,2.595147386055126,2.1669460122500075,1.1232373688778456,0.3000704679708954,-0.013222474596507541,-0.04826181685733549,-0.048004174634829866,-0.03924433906962269,-0.027392796834342956,-0.016571823489087173,-0.001370932361227803,0.007646545426484994,0.02104394099680209,0.031349629897045185,0.03315312545458817,0.03727540101468541,0.04912694324996515,0.06381254993281255,0.07540644994558665,0.07875579883816557,0.0841662855107931,0.09550254330106157,0.106581158868823,0.11740213221407877,0.1297689588943712,0.14677334557977284,0.16352009004266815,0.1771751278354909,0.19160309229583192,0.20525813008865465,0.22097430566152598,0.23617519678938537,0.2500878768047137,0.26374291459753646,0.27585209905532326,0.2892494946256389,0.30213160575094333,0.31372550576371744,0.3284111124465648,0.34155086579437555,0.35056834358208766,0.36190460137235686,0.3791666302802634,0.39410987918561713,0.40441556808586093,0.41266011920605544,0.42683044144389015,0.43997019479170085,0.4531099481395116,0.4639309214847667,0.4732060414949866,0.48351173039522893,0.4953632726305094,0.5074724570882961,0.5193239993235752,0.5278261926662761,0.5383895237890262,0.5492104971342827,0.5608043971470553,0.5734288660498549,0.5821887016150606,0.5919791060702931,0.6022847949705356,0.6118175572032617,0.6246996683285662,0.6399005594564248,0.6514944594691989,0.6623154328144539,0.6736516906047232,0.6875643706200515,0.6999311973003433,0.7128133084256476,0.7249224928834345,0.7347128973386655,0.749398504021513,0.7635688262593476,0.7777391484971823,0.791136544067498,0.805564508527839,0.8166431240956019,0.826691170773338,0.8393156396761374,0.8542588885814897,0.8653375041492511,0.8725514863794217,0.8818266063896415,0.8996039197425623,0.9197000130980357,0.935416188670907,0.9413419597885473,0.9459795197936572,0.9539664286913453,0.9738048798243154,0.9915821931772346,1.0060101576375757,1.01889226876288,1.0297132421081365,1.037957793228331,1.0490364087960924,1.0652678688139765,1.0799534754968225,1.0928355866221269,1.1046871288574074,1.1183421666502307,1.1327701311105705,1.147713380015924,1.158019068916168,1.1690976844839294,1.1827527222767529,1.1953771911795508,1.209032228972373,1.2229449089877011,1.2407222223406218,1.2574689668035173,1.2672593712587483,1.2780803446040048,1.2881283912817423,1.29946464907201,1.314923182422375,1.3316699268852703,1.345840249123105,1.362071709140989,1.3783031691588732,1.386805362501574,1.3942769869542508,1.403294464741963,1.412827226974689,1.4285434025475605,1.4424560825628887,1.4491547803480467,1.4586875425807728,1.4744037181536442,1.4857399759439118,1.4978491604016972,1.509958344859484,1.5218098870947632,1.536237851555104,1.5480893937903846,1.557106871578098,1.5684431293683658,1.5802946716036463,1.5924038560614318,1.6032248294066869,1.6114693805268827,-1.0235963831115582,-0.5363115471731522,-1.78077692573692,-0.11470716709473222,-1.9797359501807927,-0.041129484888328294,-2.0655715455184596,0.003018999934678914,-1.7603686017358322,0.016712476134514043,-1.5539453025625949,-0.005451710238294084,-1.0670920506581896,-0.20864641535336556,-0.22537956929097125,0.3772251778206745,0.6618067791791717,-0.1323453426505479,-0.24317321543220688,-0.2883777993247321,-1.0913819350668836,0.11480906309286376,-1.8061678622760964,-0.09518538838235656,-2.601818706349196,-0.07218014903702771,-3.610768129703821,-0.06405188199512049
L002,-1.897818176422072,-1.881884325697344,-1.8659504749726168,-1.848126167382243,-1.8254406849944953,-1.8035653984063096,-1.7849308950163738,-1.7665664568929584,-1.750092475635189,-1.7336184943774198,-1.7120132730557551,-1.6968896181305895,-1.683116289538028,-1.665562047214176,-1.6507084575555315,-1.6315338236325534,-1.6147897771082638,-1.6015565790487436,-1.5804914882601204,-1.5580760711388932,-1.540521828815041,-1.516486020094689,-1.487589036576962,-1.4616627709909644,-1.4697647289865887,-1.4811074701804627,-1.4813775354469838,-1.4508601603301319,-1.438437158070175,-1.4262842210767384,-1.4144013493498229,-1.40683952188724,-1.3960369112264082,-1.3790227994355966,-1.3603882960456608,-1.3485054243187453,-1.337162683124871,-1.3252798113979556,-1.316097592336248,-1.3042147206093324,-1.2961127626137083,-1.284499956153313,-1.2709966928272727,-1.2601940821664406,-1.2407493829769425,-1.2218448143204856,-1.2072612899283615,-1.1937580266023209,-1.1802547632762805,-1.1659413041506774,-1.1497373881594293,-1.1327232763686184,-1.1181397519764944,-1.0997753138530797,-1.0835713978618307,-1.0676375471371033,-1.054134283811063,-1.0425214773506677,-1.0298284098241897,-1.0187557338968367,-1.0057926011038376,-0.9914791419782346,-0.9801364007843606,-0.9671732679913622,-0.9550203309979256,-0.9488088298679468,-0.9374660886740727,-0.930174326478011,-0.917481258951533,-0.9053283219580964,-0.8923651891650973,-0.8769714689734115,-0.8610376182486835,-0.8456438980569978,-0.8343011568631237,-0.8213380240701246,-0.8070245649445216,-0.7910907142197944,-0.7775874508937539,-0.7646243181007548,-0.7530115116403596,-0.7376177914486738,-0.7251947891887168,-0.7176329617261341,-0.7084507426644264,-0.6962978056709899,-0.6879257824088446,-0.677393237014533,-0.6698314095519502,-0.6606491904902433,-0.6509268408954941,-0.63958409970162,-0.6304018806399123,-0.6222999226442881,-0.6096068551178102,-0.5982641139239361,-0.586921372730062,-0.572607913604459,-0.5609951071440645,-0.5493823006836693,-0.5410102774215242,-0.5372293636902328,-0.5285872751615672,-0.5153540771020478,-0.49969029164384016,-0.48618702831779964,-0.4786252008552177,-0.46809265546090606,-0.4548594574013859,-0.4437867814740329,-0.4329841708132002,-0.42272169068540966,-0.412189145291098,-0.401116469363745,-0.386803010238142,-0.36924876791428907,-0.35439517825564465,-0.33981165386352136,-0.32549819473791836,-0.3138853882775232,-0.30281271235017015,-0.2884992532245672,-0.270945010900715,-0.253120703310341,-0.2366467220525716,-0.22233326292696862,-0.20477902060311642,-0.18911523514490952,-0.17426164548626513,-0.1567074031624122,-0.13861303030551783,-0.11754793951689461,-0.09918350139347992,-0.08000886747050201,-0.054352667151025665,-0.03166718476327745,-0.006821180243362852,0.02018534640871814,0.05043265625904909,0.08554114090675423,0.1247006045522718,0.16953143879472607,0.22462475316497088,0.2710759790065501,0.3231985754450668,0.39152508787483176,0.4817268868927817,0.5948842335650009,0.6902172726468468,0.8347021902354806,0.979457173090634,1.1703933165208469,1.3848251381383698,1.6346355096701182,1.933597759708655,2.206093613628152,1.9200944963826148,1.0583162309147098,0.3345413166389409,0.024506390673050917,-0.006551114976841772,0.01316364947917681,0.029637630736946183,0.022885999073925935,0.030987957069550834,0.04314089406298668,0.05043265625904909,0.06609644171725597,0.07473853024592153,0.08554114090675423,0.09688388210062833,0.10714636222841886,0.1182190381557719,0.1284815182835624,0.13847393314483264,0.14954660907218567,0.15980908919997694,0.1679110471956011,0.17844359258991271,0.19383731278159852,0.20490998870895227,0.21490240357022175,0.2273254058301794,0.2451497134205527,0.262974021010926,0.2805282633347789,0.29781244039211074,0.31536668271596296,0.32859988077548236,0.3358916429715448,0.3475044494319392,0.3631682348901461,0.3761313676831452,0.3890945004761443,0.4004372416700184,0.4123201133969339,0.4271737030555783,0.44175722744770235,0.4544502949741804,0.4668732972341373,0.4801064952936567,0.49523015021882216,0.5060327608796549,0.5189958936726532,0.5287182432674024,0.5389807233951937,0.5508635951221091,0.5627464668490246,0.5762497301750651,0.5892128629680642,0.5975848862302094,0.6070371705584375,0.6162193896201452,0.6254016086818529,0.6394450025409348,0.6494374174022043,0.6594298322634753,0.6659113986599736,0.6802248577855774,0.6918376642459718,0.7010198833076795,0.7118224939685123,0.7228951698958646,0.736398433221905,0.7488214354818626,0.7598941114092165,0.7709667873365688,0.7804190716647975,0.7939223349908381,0.8071555330503575,0.8201186658433558,0.8322716028367924,0.844424539830229,0.8557672810241038,0.8652195653523311,0.8744017844140388,0.8852043950748716,0.8962770710022253,0.9065395511300158,0.9162619007247642,0.9265243808525547,0.9411079052446796,0.95461116857072,0.9667641055641567,0.9770265856919472,0.9872890658197377,0.9997120680796954,1.0107847440070477,1.0207771588683172,1.030769573729588,1.0429225107230247,1.054265251916898,1.0645277320446886,1.0761405385050846,1.090724062897208,1.1050375220228101,1.1185407853488505,1.1296134612762043,1.1444670509348487,1.1577002489943682,1.1682327943886797,1.1822761882477624,1.1930787989085951,1.2046916053689896,1.2181948686950301,1.2303478056884667,1.243581003747986,1.2554638754749017,1.2587046586731516,1.2695072693339842,1.2792296189287327,1.2897621643230441,1.300564774983877,1.3113673856447097,1.325680844770312,1.3367535206976657,1.349986718757185,1.3640301126162677,1.3713218748123293,1.3799639633409948,1.3926570308674722,1.4061602941935127,1.4166928395878242,1.4283056460482202,1.4418089093742608,1.4577427600989878,1.4704358276254668,1.479888111953694,1.4888002657488806,1.4993328111431923,1.504193985940567,1.5063545080727343,1.5225584240639827,1.5433534495860848,1.561447822442979,1.5787319995003102,1.5943957849585177,1.6095194398836834,1.6246430948088488,-1.0402096315917544,-0.5223471175689581,-1.858673870057151,-0.16379724700785778,-2.081507604902036,-0.03242625285395081,-2.1385163675450487,0.002792043160324285,-1.8530463378838793,0.030270891549399093,-1.6254449929400194,-0.009759243403310908,-1.2127689593007627,-0.15364217199965743,-1.0469233682625978,0.16433437243841306,0.4175152971689876,-0.142373909054562,-0.5227162282101018,-0.2777877939375722,-1.3847621083551094,0.08426649327651432,-2.024228083788373,-0.044422863989429226,-2.724834455170071,-0.042227284578581284,-3.6005009347698262,-0.017493674370940127
L003,-1.8555033606220228,-1.836972916144868,-1.8187034638434472,-1.8035659176508416,-1.7879063871067664,-1.7680709817509386,-1.744320693759092,-1.7226583431731213,-1.7046498830474353,-1.6853364620430766,-1.6720258610806127,-1.652973432251989,-1.634181995599099,-1.622176355515308,-1.6023409501594803,-1.5858984430882013,-1.5707608968955957,-1.5509254915397679,-1.529002148778063,-1.5083837668950308,-1.4911582832965486,-1.4749767684010044,-1.459056245681195,-1.4431357229613857,-1.4470506055974046,-1.4454846525429972,-1.4340009968106757,-1.4225173410783543,-1.4123386462247056,-1.3925032408688771,-1.3804976007850869,-1.366665015471154,-1.3549203675630976,-1.3426537353035723,-1.3282991656381706,-1.3160325333786453,-1.3024609402404475,-1.2954141514956132,-1.287845378399311,-1.2802766053030077,-1.2664440199890747,-1.2546993720810193,-1.2385178571854751,-1.2257292405744808,-1.2118966552605481,-1.1907562890260468,-1.1743137819547687,-1.1670060010342003,-1.1568273061805516,-1.1450826582724953,-1.1281181668497473,-1.1166345111174258,-1.102540933627759,-1.088708348313826,-1.076441716054301,-1.058433255928615,-1.040163803627194,-1.023721296555915,-1.009888711241983,-0.996578110279519,-0.9806575875597097,-0.9676079787729807,-0.9542973778105168,-0.943857690781134,-0.9321130428730777,-0.9208903793164904,-0.9099287079356386,-0.9020989426636007,-0.8940081852158293,-0.882785521659242,-0.8713018659269205,-0.8582522571401915,-0.84676860140787,-0.830326094336591,-0.8136225950895778,-0.8016169550057874,-0.7877843696918546,-0.777605674838206,-0.7645560660514769,-0.7543773711978282,-0.7452426450471182,-0.7319320440846543,-0.7175774744192526,-0.7073987795656038,-0.7024399282266469,-0.6938271864274059,-0.6810385698164116,-0.6685109453811516,-0.6588542348789719,-0.6518074461341384,-0.6481535556738542,-0.6395408138746133,-0.6264912050878841,-0.6170954867614393,-0.6113536588952786,-0.6016969483930988,-0.5915182535394502,-0.579251621279925,-0.5698559029534801,-0.5607211768027701,-0.5560233176395473,-0.5489765288947138,-0.5390588262168,-0.5270531861330089,-0.5160915147521564,-0.5069567886014463,-0.49573412504485903,-0.4881653519485566,-0.47981360232504966,-0.4688519309441972,-0.4594562126177523,-0.44823354906116575,-0.43648890115310945,-0.41978540190609626,-0.40621380876789825,-0.3960351139142496,-0.3855954268848661,-0.3696749041650567,-0.3571472797297974,-0.34827354575482145,-0.337311874373969,-0.3229573047085672,-0.3080807506916957,-0.29477014972923254,-0.2788496270094232,-0.25849223730212584,-0.2404837771764399,-0.2229973014022229,-0.20420586474933317,-0.18802434985378894,-0.1692329132008992,-0.15122445307521326,-0.13060607119218107,-0.10581181449739649,-0.08336648738422259,-0.05700627763502969,-0.02699217742555263,0.006414821068473018,0.03982181956249939,0.07140187282638405,0.10611383219908317,0.1617051656305486,0.20685681203263126,0.28933033956475857,0.33656992337271774,0.4307880988129013,0.5257892507802887,0.6241833010322253,0.7570283184811263,0.9070988195285095,1.0736118276471731,1.285015489992183,1.5230403542621194,1.8124806771517685,2.168734997029472,2.4239853448978907,1.9823865835549808,0.9462476458886965,0.18284553186504976,-0.07814664386953082,-0.06796794901588216,-0.054657348053418285,-0.048915520187257575,-0.03195102876451027,-0.027253169601287472,-0.013159592111620525,-0.002197920730768054,0.00824176629861546,0.013200617637572375,0.021813359436813447,0.03225304646619696,0.04164876479264183,0.05208845182202462,0.06539905278448849,0.07662171634107508,0.08706140337045859,0.09254223906088446,0.10011101215718762,0.10898474613216354,0.12151237056742288,0.13795487763870196,0.1512654786011651,0.16379310303642516,0.17736469617462317,0.1935462110701674,0.21181566337158816,0.2282581704428665,0.2384368652965152,0.25096448973177526,0.2663630281001157,0.28358851169859783,0.2995090344184072,0.313863604083809,0.3290011502764146,0.33996282165726704,0.3543173913226689,0.3691939453395403,0.3811995854233307,0.3945101863857946,0.40860376387546155,0.4226973413651292,0.43835687190920375,0.45140648069593275,0.4618461677253163,0.4709808938760263,0.4840305026627553,0.49838507232815715,0.5109126967634172,0.5223963524957387,0.5354459612824677,0.546929617014789,0.5565863275169681,0.5662430380191485,0.5764217328727972,0.5894713416595262,0.6014769817433159,0.6124386531241691,0.6239223088564905,0.634361995885874,0.642974737685115,0.6565463308233124,0.6703789161372459,0.683428524923975,0.6967391258864388,0.7082227816187603,0.7220553669326923,0.7348439835436865,0.746327639276008,0.761987169820084,0.7781686847156267,0.7896523404479496,0.7990480587743938,0.8136636206155304,0.8290621589838701,0.8439387130007415,0.8551613765573282,0.8648180870595086,0.8765627349675649,0.8909173046329667,0.9044888977711639,0.9141456082733443,0.9248462874784612,0.9358079588593144,0.9530334424577966,0.9673880121231984,0.978610675679785,0.9887893705334336,1.001577987144428,1.0148885881068916,1.0287211734208253,1.0435977274376953,1.0569083284001592,1.0710019058898261,1.0871834207853703,1.1007550139235691,1.1114556931286859,1.1250272862668846,1.1391208637565515,1.1537364255976883,1.1675690109116217,1.1811406040498191,1.19366822848508,1.2067178372718088,1.219506453882803,1.23360003137247,1.2497815462680142,1.2630921472304781,1.2758807638414722,1.2899743413311393,1.3045899031722759,1.3205104258920852,1.3353869799089566,1.3492195652228889,1.3630521505368223,1.3755797749720817,1.387324422880138,1.3990690707881943,1.4121186795749232,1.4228193587800402,1.4303881318763434,1.4421327797843997,1.4551823885711286,1.4713639034666728,1.4867624418350125,1.4995510584460068,1.512600667232736,1.5259112681951996,1.538699884806194,1.5559253684046774,1.5728898598274248,1.5843735155597463,1.593247249534722,1.6052528896185132,1.6133436470662845,1.6227393653927287,1.637876911585335,1.6545804108323474,1.673893831836707,1.6895533623807815,-0.8490831284671334,-0.5185422992314109,-1.7125232244201316,-0.15945303695592658,-1.9882084847204762,-0.0260413764605358,-2.0590856039225662,0.009494977155324658,-1.858266907258464,0.06329791405895106,-1.7437129244110234,-0.046506586729627084,-1.3123082787489986,-0.2165763893345482,-0.6788053095707758,0.4934208049472634,0.7024504986030198,-0.1345251984136629,-0.24260145900839003,-0.3215153795780638,-1.1698435833978906,0.12197971891096375,-1.9151386476715313,-0.08912665979370551,-2.7449873272953003,-0.07467101225759319,-3.791288535443961,-0.056619328960964076
L004,-1.7659296036756906,-1.754211435126259,-1.7376994703520594,-1.7193232514904508,-1.7020123206787907,-1.687897254016975,-1.6748474754051075,-1.6572702225809601,-1.6418235458567092,-1.6245126150450484,-1.6072016842333883,-1.5928202955590853,-1.5797705169472185,-1.5685849924227608,-1.5589973999732258,-1.5427517572115137,-1.5217123182250336,-1.5105267937005766,-1.4948137949638385,-1.4761712540897423,-1.4620561874279268,-1.4428810025288568,-1.4173140893300968,-1.3840238377692113,-1.4242384616547605,-1.44900640881606,-1.4314291559919123,-1.4082591409055358,-1.3944103962562076,-1.3936114302187463,-1.3816269396568273,-1.3669792289700378,-1.354462094383145,-1.3454071459585837,-1.3331563333841783,-1.3193075887348493,-1.3043935560355724,-1.2900121673612701,-1.2790929648493,-1.2729675585620968,-1.2673747962998683,-1.2553903057379492,-1.2359487988263917,-1.225295918326908,-1.2135777497774765,-1.1938699208534325,-1.1805538202290782,-1.1733631258919273,-1.1565848391052402,-1.1390075862810929,-1.130751603893993,-1.1224956215068942,-1.1107774529574617,-1.0955970982456982,-1.0732260491967829,-1.0519202881978162,-1.0367399334860528,-1.0239564768866725,-1.0109066982748056,-0.9986558857003992,-0.985339785076045,-0.9730889725016394,-0.9597728718772852,-0.9475220593028788,-0.9366028567909085,-0.9280805523913221,-0.9248846882414768,-0.9168950278668645,-0.907573757429816,-0.8977198429677944,-0.8836047763059789,-0.8734845398314691,-0.8599021171946283,-0.8423248643704808,-0.8263455436212553,-0.814893697084311,-0.8013112744474694,-0.7903920719354991,-0.7866635637606799,-0.7765433272861709,-0.7658904467866872,-0.7549712442747168,-0.7416551436503627,-0.7357960593756468,-0.7296706530884437,-0.7184851285639859,-0.7112944342268349,-0.7025058078147612,-0.6961140795150706,-0.6875917751154843,-0.6764062505910267,-0.6681502682039269,-0.6593616417918532,-0.6519046254422147,-0.6516383034297282,-0.6369905927429379,-0.6287346103558389,-0.6162174757689459,-0.6084941374068201,-0.6037003411820522,-0.5983739009323111,-0.5877210204328274,-0.5768018179208572,-0.56827951352127,-0.5586919210717349,-0.5496369726471746,-0.5413809902600749,-0.5328586858604878,-0.5243363814609014,-0.514482466998879,-0.5014326883870122,-0.4865186556877353,-0.47480048713830364,-0.463614962613846,-0.4502988619894917,-0.43618379532767615,-0.4196718305534766,-0.4055567638916618,-0.3962354934546134,-0.3855826129551304,-0.37279915635575017,-0.36108098780631853,-0.346965921144503,-0.33258453247020003,-0.3192684318458458,-0.30648497524646623,-0.2923699085846507,-0.2745263337480159,-0.25615011488640715,-0.23750757401231104,-0.22632204948785337,-0.21273962685101178,-0.19036857780209718,-0.1669322407032332,-0.14296325957939598,-0.11446680424327751,-0.08730195896959504,-0.060936079733373893,-0.031374336347307484,0.0011169491761168348,0.04079892903669298,0.08554102713452288,0.13774014158199122,0.19073822206692162,0.26078091135102477,0.3332204987475118,0.4264332031179916,0.5356252282376962,0.6394908131076589,0.7793098696633792,0.9313797387935044,1.1082175550849283,1.3436462141235117,1.6176915649727224,1.9439360302694009,2.0291590742652676,1.3596255348727364,0.49168209617732755,-0.008204321260930845,-0.10754243191861378,-0.0803775866449313,-0.06706148602057706,-0.045223080996635696,-0.038831352696945924,-0.02924376024741089,-0.021786743897772447,-0.011400185410776103,-0.0007473049112924058,0.015764659862906365,0.02242271017508349,0.030678692562183245,0.045592725261460125,0.05944146991078834,0.07329021456011729,0.07968194285980706,0.08740528122193213,0.09725919568395451,0.1057815000835416,0.11403748247064062,0.12921783718240487,0.14280025981924646,0.1566490044685747,0.1712967151553642,0.18674339187961506,0.20165742457889194,0.2187020333780654,0.23308342205236757,0.24666584468920918,0.26291148745092136,0.27542862203781426,0.2879457566247072,0.3044577213989067,0.32203497422305416,0.3390795830222276,0.3505314295591719,0.36278224213357824,0.3771636308078804,0.39101237545720935,0.4037958320565889,0.4205741188432758,0.43788504965493585,0.4493368961918809,0.46105506474131247,0.4719742672532828,0.4855566898901244,0.5020686546643232,0.5175153313885748,0.530831432012929,0.5428159225748472,0.5553330571617402,0.5686491577860945,0.584095834510346,0.6003414772720582,0.6141902219213856,0.6277726445582272,0.6386918470701983,0.6480131175072468,0.657600709956781,0.6695852005187,0.6884940634052827,0.7002122319547143,0.7140609766040433,0.7295076533282934,0.744954330052545,0.7598683627518219,0.7699885992263309,0.7782445816134299,0.7918270042502714,0.8080726470119837,0.8237856457487226,0.8402976105229206,0.8552116432221974,0.8682614218340658,0.8834417765458286,0.8972905211951575,0.9087423677321018,0.9209931803065081,0.9332439928809144,0.9476253815552167,0.959876194129623,0.9747902268288984,0.9950306997779178,1.0115426645521173,1.0227281890765743,1.0347126796384933,1.0461645261754375,1.0573500506998958,1.0719977613866856,1.088509726160885,1.103956402885135,1.1191367575968993,1.1313875701713056,1.1425730946957626,1.1564218393450916,1.1716021940568542,1.1838530066312605,1.1945058871307443,1.2083546317800717,1.21954015630453,1.230725680828987,1.2429764934033933,1.2573578820776956,1.268543406602154,1.2770657110017403,1.289582845588634,1.3042305562754235,1.3164813688498285,1.3297974694741828,1.3433798921110243,1.3574949587728407,1.37027841537222,1.3822629059341391,1.3926494644211354,1.4049002769955403,1.4110256832827435,1.4184826996323818,1.4341956983691209,1.4539035272931642,1.4709481360923382,1.4861284908041026,1.4994445914284569,1.5124943700403237,1.5263431146896511,1.5375286392141096,1.5495131297760285,1.5583017561881023,1.570552568762507,1.585466601461784,1.6033101762984188,1.6152946668603378,1.625148581322361,1.6320729536470246,1.6371330718842785,1.6461880203088395,1.661634697033091,1.6741518316199833,1.683739424069519,1.6978544907313338,1.7119695573931502,-0.6078534396697673,-0.5515415641216652,-1.698172769967914,-0.1703672094486019,-1.998002764096637,-0.034876518366693275,-2.1285811166858957,0.011367920630698542,-2.0149430184511687,0.08860109795614826,-1.9249379764037955,-0.04966757142904455,-1.5901994813671834,-0.19309366191307417,-1.590935938878665,0.8876249430249475,0.6916974173215845,-0.15388291460082643,-0.2833316987316163,-0.3252594971508988,-1.3161103853415108,0.15578524437713104,-2.1636188303713046,-0.10523788022426055,-3.0493013583797426,-0.037716326887837555,-4.008238783586401,-0.02891730167418546
